"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"60715099999","2012-01-01","36.851033","10.227217","6.7","CARTHAGE, TS","  59.5","24","  52.2","24","9999.9"," 0","999.9"," 0","  6.0","24","  9.2","24"," 13.0"," 21.0","  63.1"," ","  53.6","*"," 0.06","G","999.9","000000"
"60715099999","2012-01-02","36.851033","10.227217","6.7","CARTHAGE, TS","  58.3","24","  50.1","24","9999.9"," 0","999.9"," 0","  6.3","24","  4.7","24","  7.0"," 11.1","  66.7"," ","  50.0","*"," 0.00","G","999.9","000000"
"60715099999","2012-01-03","36.851033","10.227217","6.7","CARTHAGE, TS","  55.7","24","  45.1","24","9999.9"," 0","999.9"," 0","  6.5","24","  9.7","24"," 20.0"," 35.0","  60.8","*","  51.8","*"," 0.11","G","999.9","011010"
"60715099999","2012-01-04","36.851033","10.227217","6.7","CARTHAGE, TS","  57.0","24","  46.6","24","9999.9"," 0","999.9"," 0","  6.7","24"," 10.9","24"," 20.0"," 35.0","  62.6","*","  52.5"," "," 0.03","G","999.9","010000"
"60715099999","2012-01-05","36.851033","10.227217","6.7","CARTHAGE, TS","  57.6","24","  45.3","24","9999.9"," 0","999.9"," 0","  6.3","24"," 15.4","24"," 22.9"," 35.0","  61.3"," ","  54.1"," "," 0.03","G","999.9","010000"
"60715099999","2012-01-06","36.851033","10.227217","6.7","CARTHAGE, TS","  57.5","24","  40.3","24","9999.9"," 0","999.9"," 0","  6.4","24"," 21.0","24"," 34.0"," 49.0","  61.3"," ","  49.5","*"," 0.00","G","999.9","010010"
"60715099999","2012-01-07","36.851033","10.227217","6.7","CARTHAGE, TS","  54.3","24","  39.3","24","9999.9"," 0","999.9"," 0","  6.3","24"," 11.3","24"," 20.0"," 28.0","  59.4"," ","  49.3"," "," 0.06","G","999.9","000000"
"60715099999","2012-01-08","36.851033","10.227217","6.7","CARTHAGE, TS","  57.1","24","  45.7","24","9999.9"," 0","999.9"," 0","  7.0","24"," 12.2","24"," 20.0"," 35.0","  62.6","*","  50.9"," "," 0.00","G","999.9","000000"
"60715099999","2012-01-09","36.851033","10.227217","6.7","CARTHAGE, TS","  55.6","24","  45.6","24","9999.9"," 0","999.9"," 0","  6.6","24"," 11.1","24"," 16.9"," 27.0","  61.2"," ","  48.2","*"," 0.01","G","999.9","010000"
"60715099999","2012-01-10","36.851033","10.227217","6.7","CARTHAGE, TS","  52.7","24","  40.8","24","9999.9"," 0","999.9"," 0","  7.0","24","  4.8","24","  9.9"," 13.0","  61.0"," ","  42.8","*"," 0.09","G","999.9","000000"
"60715099999","2012-01-11","36.851033","10.227217","6.7","CARTHAGE, TS","  53.4","24","  44.9","24","9999.9"," 0","999.9"," 0","  7.0","24","  5.5","24"," 11.1"," 14.0","  60.8"," ","  48.2","*"," 0.03","G","999.9","000000"
"60715099999","2012-01-12","36.851033","10.227217","6.7","CARTHAGE, TS","  52.3","24","  44.4","24","9999.9"," 0","999.9"," 0","  7.0","24","  3.9","24","  8.9"," 12.0","  62.6","*","  44.6","*"," 0.00","G","999.9","000000"
"60715099999","2012-01-13","36.851033","10.227217","6.7","CARTHAGE, TS","  51.7","24","  41.7","24","9999.9"," 0","999.9"," 0","  6.3","24","  5.3","24","  8.0","  9.9","  63.7"," ","  43.2"," "," 0.00","G","999.9","000000"
"60715099999","2012-01-14","36.851033","10.227217","6.7","CARTHAGE, TS","  51.6","24","  43.3","24","9999.9"," 0","999.9"," 0","  7.0","24","  5.6","24","  9.9"," 12.0","  58.6"," ","  46.2"," "," 0.00","G","999.9","000000"
"60715099999","2012-01-15","36.851033","10.227217","6.7","CARTHAGE, TS","  54.1","24","  47.4","24","9999.9"," 0","999.9"," 0","  6.2","24","  5.7","24"," 12.0"," 13.0","  62.6","*","  50.0","*"," 0.00","G","999.9","010000"
"60715099999","2012-01-16","36.851033","10.227217","6.7","CARTHAGE, TS","  52.9","24","  44.6","24","9999.9"," 0","999.9"," 0","  6.9","24","  4.1","24","  7.0","999.9","  61.3"," ","  48.0"," "," 0.05","G","999.9","000010"
"60715099999","2012-01-17","36.851033","10.227217","6.7","CARTHAGE, TS","  52.4","24","  47.7","24","9999.9"," 0","999.9"," 0","  5.5","24","  3.8","24","  8.9"," 13.0","  55.4","*","  48.0"," "," 0.00","G","999.9","010000"
"60715099999","2012-01-18","36.851033","10.227217","6.7","CARTHAGE, TS","  51.0","24","  40.3","24","9999.9"," 0","999.9"," 0","  6.9","24","  5.3","24"," 11.1"," 15.9","  56.7"," ","  46.4","*"," 0.04","G","999.9","000000"
"60715099999","2012-01-19","36.851033","10.227217","6.7","CARTHAGE, TS","  52.0","24","  40.9","24","9999.9"," 0","999.9"," 0","  7.0","24","  3.8","24","  7.0","999.9","  59.5"," ","  46.4","*"," 0.00","G","999.9","000000"
"60715099999","2012-01-20","36.851033","10.227217","6.7","CARTHAGE, TS","  52.1","24","  42.0","24","9999.9"," 0","999.9"," 0","  7.0","24"," 10.1","24"," 15.0"," 22.9","  60.8","*","  45.3"," "," 0.00","G","999.9","000000"
"60715099999","2012-01-21","36.851033","10.227217","6.7","CARTHAGE, TS","  57.3","24","  46.3","24","9999.9"," 0","999.9"," 0","  7.0","24"," 12.9","24"," 22.0"," 32.1","  64.4","*","  51.6"," "," 0.00","G","999.9","010000"
"60715099999","2012-01-22","36.851033","10.227217","6.7","CARTHAGE, TS","  58.2","24","  47.7","24","9999.9"," 0","999.9"," 0","  7.0","24"," 10.8","24"," 16.9"," 27.0","  64.4","*","  54.0"," "," 0.00","G","999.9","000000"
"60715099999","2012-01-23","36.851033","10.227217","6.7","CARTHAGE, TS","  57.1","24","  46.9","24","9999.9"," 0","999.9"," 0","  6.4","24","  7.6","24"," 13.0"," 20.0","  64.2"," ","  52.7"," "," 0.00","G","999.9","010000"
"60715099999","2012-01-24","36.851033","10.227217","6.7","CARTHAGE, TS","  56.4","24","  47.3","24","9999.9"," 0","999.9"," 0","  5.6","24"," 13.0","24"," 22.0"," 34.0","  61.3"," ","  52.9"," "," 0.04","G","999.9","010000"
"60715099999","2012-01-25","36.851033","10.227217","6.7","CARTHAGE, TS","  54.2","24","  46.9","24","9999.9"," 0","999.9"," 0","  5.9","24","  8.1","24"," 16.9"," 28.9","  58.3"," ","  51.8","*"," 0.00","G","999.9","010000"
"60715099999","2012-01-26","36.851033","10.227217","6.7","CARTHAGE, TS","  53.9","24","  44.0","24","9999.9"," 0","999.9"," 0","  6.7","24","  2.2","24","  6.0","999.9","  62.6","*","  47.3"," "," 0.16","G","999.9","000000"
"60715099999","2012-01-27","36.851033","10.227217","6.7","CARTHAGE, TS","  53.9","24","  45.6","24","9999.9"," 0","999.9"," 0","  6.5","24","  5.0","24"," 11.1"," 15.9","  62.6","*","  44.6","*"," 0.00","G","999.9","000000"
"60715099999","2012-01-28","36.851033","10.227217","6.7","CARTHAGE, TS","  56.1","24","  45.2","24","9999.9"," 0","999.9"," 0","  6.7","24","  5.6","24","  8.9"," 14.0","  61.0"," ","  50.0","*"," 0.00","G","999.9","000010"
"60715099999","2012-01-29","36.851033","10.227217","6.7","CARTHAGE, TS","  52.4","24","  46.3","24","9999.9"," 0","999.9"," 0","  5.1","24","  3.3","24","  7.0","  9.9","  62.1"," ","  47.8"," "," 0.00","G","999.9","010000"
"60715099999","2012-01-30","36.851033","10.227217","6.7","CARTHAGE, TS","  49.8","24","  45.6","24","9999.9"," 0","999.9"," 0","  5.4","24","  8.7","24"," 14.0"," 22.0","  53.6","*","  48.0"," "," 0.08","G","999.9","010000"
"60715099999","2012-01-31","36.851033","10.227217","6.7","CARTHAGE, TS","  52.4","24","  47.7","24","9999.9"," 0","999.9"," 0","  5.1","24","  6.5","24","  8.9"," 13.0","  55.4","*","  46.4","*"," 1.08","G","999.9","010000"
"60715099999","2012-02-01","36.851033","10.227217","6.7","CARTHAGE, TS","  50.3","24","  42.3","24","9999.9"," 0","999.9"," 0","  5.8","24","  5.7","24"," 13.0"," 15.9","  56.5"," ","  45.7"," "," 0.19","G","999.9","010000"
"60715099999","2012-02-02","36.851033","10.227217","6.7","CARTHAGE, TS","  52.9","24","  41.5","24","9999.9"," 0","999.9"," 0","  5.6","24","  4.0","24"," 11.1","999.9","  65.3"," ","  42.8","*"," 0.00","G","999.9","000000"
"60715099999","2012-02-03","36.851033","10.227217","6.7","CARTHAGE, TS","  52.1","24","  40.9","24","9999.9"," 0","999.9"," 0","  5.7","24","  8.3","24"," 18.1"," 28.0","  59.9"," ","  46.4","*"," 0.00","G","999.9","010000"
"60715099999","2012-02-04","36.851033","10.227217","6.7","CARTHAGE, TS","  44.9","24","  38.2","24","9999.9"," 0","999.9"," 0","  5.0","24","  8.2","24"," 14.0"," 16.9","  50.0","*","  41.0","*"," 0.17","G","999.9","010000"
"60715099999","2012-02-05","36.851033","10.227217","6.7","CARTHAGE, TS","  43.7","24","  35.0","24","9999.9"," 0","999.9"," 0","  5.0","24","  9.9","24"," 14.0"," 21.0","  50.9"," ","  39.2","*"," 0.00","G","999.9","000000"
"60715099999","2012-02-06","36.851033","10.227217","6.7","CARTHAGE, TS","  43.0","24","  35.3","24","9999.9"," 0","999.9"," 0","  5.4","24"," 12.0","24"," 20.0"," 32.1","  50.0"," ","  38.3"," "," 0.02","G","999.9","010000"
"60715099999","2012-02-07","36.851033","10.227217","6.7","CARTHAGE, TS","  41.1","24","  36.1","24","9999.9"," 0","999.9"," 0","  6.0","24","  9.9","24"," 18.1"," 28.0","  45.9"," ","  38.3"," "," 0.48","G","999.9","010010"
"60715099999","2012-02-08","36.851033","10.227217","6.7","CARTHAGE, TS","  44.3","24","  37.0","24","9999.9"," 0","999.9"," 0","  7.0","24","  9.5","24"," 14.0"," 18.1","  53.2"," ","  38.8"," "," 0.10","G","999.9","000000"
"60715099999","2012-02-09","36.851033","10.227217","6.7","CARTHAGE, TS","  48.3","24","  40.6","24","9999.9"," 0","999.9"," 0","  6.9","24","  7.1","24"," 13.0"," 19.0","  56.3"," ","  40.3"," "," 0.00","G","999.9","010000"
"60715099999","2012-02-10","36.851033","10.227217","6.7","CARTHAGE, TS","  49.0","24","  39.9","24","9999.9"," 0","999.9"," 0","  5.3","24"," 11.5","24"," 16.9"," 28.0","  55.8"," ","  46.4"," "," 0.01","G","999.9","010000"
"60715099999","2012-02-11","36.851033","10.227217","6.7","CARTHAGE, TS","  46.5","24","  38.0","24","9999.9"," 0","999.9"," 0","  5.0","24","  5.3","24","  9.9"," 12.0","  49.1"," ","  44.6","*"," 0.02","G","999.9","010000"
"60715099999","2012-02-12","36.851033","10.227217","6.7","CARTHAGE, TS","  44.0","24","  35.4","24","9999.9"," 0","999.9"," 0","  6.1","24","  9.4","24"," 15.0"," 22.0","  50.0","*","  39.2","*"," 0.00","G","999.9","000000"
"60715099999","2012-02-13","36.851033","10.227217","6.7","CARTHAGE, TS","  43.2","24","  33.6","24","9999.9"," 0","999.9"," 0","  6.0","24","  6.1","24"," 11.1"," 12.0","  52.9"," ","  33.4"," "," 0.00","G","999.9","000000"
"60715099999","2012-02-14","36.851033","10.227217","6.7","CARTHAGE, TS","  42.6","24","  36.7","24","9999.9"," 0","999.9"," 0","  5.5","24","  8.7","24"," 15.9"," 26.0","  50.0"," ","  38.7"," "," 0.01","G","999.9","010000"
"60715099999","2012-02-15","36.851033","10.227217","6.7","CARTHAGE, TS","  46.5","24","  37.0","24","9999.9"," 0","999.9"," 0","  5.7","24"," 10.7","24"," 16.9"," 26.0","  55.6"," ","  39.0"," "," 0.06","G","999.9","010000"
"60715099999","2012-02-16","36.851033","10.227217","6.7","CARTHAGE, TS","  49.5","24","  42.4","24","9999.9"," 0","999.9"," 0","  5.3","24"," 12.7","24"," 19.0"," 35.0","  57.0"," ","  44.6","*"," 0.20","G","999.9","010000"
"60715099999","2012-02-17","36.851033","10.227217","6.7","CARTHAGE, TS","  51.5","24","  45.8","24","9999.9"," 0","999.9"," 0","  5.7","24","  3.7","24","  9.9"," 15.0","  59.0","*","  47.8"," "," 0.14","G","999.9","010000"
"60715099999","2012-02-18","36.851033","10.227217","6.7","CARTHAGE, TS","  52.3","24","  44.7","24","9999.9"," 0","999.9"," 0","  6.3","24","  4.0","24","  8.0"," 12.0","  62.6","*","  44.6","*"," 0.06","G","999.9","000000"
