"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"60750099999","2000-01-01","34.717953","10.690972","25.9","THYNA, TS","  48.4","23","  40.2","23","1024.5"," 8","021.4"," 8","  6.8","23","  5.0","22","  8.0","999.9","  58.1"," ","  39.9"," "," 0.00","D","999.9","000000"
"60750099999","2000-01-02","34.717953","10.690972","25.9","THYNA, TS","  49.0","22","  40.7","22","1025.9"," 8","023.0"," 8","  6.6","22","  6.9","22"," 12.0","999.9","  57.7"," ","  39.9"," "," 0.00","D","999.9","000000"
"60750099999","2000-01-03","34.717953","10.690972","25.9","THYNA, TS","  47.5","24","  41.7","24","1026.4"," 7","024.3"," 8","  6.0","24","  8.1","24"," 14.0","999.9","  57.6"," ","  37.6"," "," 0.00","E","999.9","010000"
"60750099999","2000-01-04","34.717953","10.690972","25.9","THYNA, TS","  49.3","22","  42.2","22","1028.4"," 8","025.0"," 8","  6.3","22","  6.5","22","  9.9","999.9","  59.5"," ","  43.7"," "," 0.00","D","999.9","010000"
"60750099999","2000-01-05","34.717953","10.690972","25.9","THYNA, TS","  49.3","21","  40.1","21","1026.6"," 8","023.1"," 8","  6.4","21","  4.9","21","  8.0","999.9","  60.8"," ","  39.9"," "," 0.00","D","999.9","000000"
"60750099999","2000-01-06","34.717953","10.690972","25.9","THYNA, TS","  48.7","19","  41.1","19","1024.9"," 6","021.6"," 6","  6.3","19","  3.8","19","  6.0","999.9","  62.6","*","  37.4"," "," 0.00","D","999.9","000000"
"60750099999","2000-01-07","34.717953","10.690972","25.9","THYNA, TS","  51.7","23","  45.0","23","1025.1"," 8","021.8"," 8","  6.3","23","  4.3","23","  8.0","999.9","  58.1"," ","  42.3"," "," 0.00","D","999.9","000000"
"60750099999","2000-01-08","34.717953","10.690972","25.9","THYNA, TS","  53.4","20","  47.9","20","1025.0"," 8","021.7"," 8","  6.6","20","  3.9","20","  8.0","999.9","  62.6"," ","  46.4","*"," 0.03","G","999.9","010000"
"60750099999","2000-01-09","34.717953","10.690972","25.9","THYNA, TS","  48.5","22","  40.1","22","1023.9"," 6","020.6"," 6","  5.9","22","  3.6","21","  6.0","999.9","  59.0","*","  37.4","*"," 0.00","G","999.9","000000"
"60750099999","2000-01-10","34.717953","10.690972","25.9","THYNA, TS","  49.8","22","  41.3","22","1024.7"," 7","021.4"," 7","  6.5","22","  3.9","22","  6.0","999.9","  63.5"," ","  38.8","*"," 0.00","D","999.9","000000"
"60750099999","2000-01-11","34.717953","10.690972","25.9","THYNA, TS","  49.6","21","  43.9","21","1028.0"," 7","024.7"," 7","  6.7","21","  4.3","21","  8.0","999.9","  62.2"," ","  39.6"," "," 0.00","D","999.9","000000"
"60750099999","2000-01-12","34.717953","10.690972","25.9","THYNA, TS","  50.5","21","  45.6","21","1025.6"," 8","022.2"," 8","  5.8","21","  4.3","21","  6.0","999.9","  60.8","*","  41.7"," "," 0.00","D","999.9","000000"
"60750099999","2000-01-13","34.717953","10.690972","25.9","THYNA, TS","  49.6","20","  41.9","20","1019.5"," 8","016.2"," 8","  6.1","20","  3.7","20","  6.0","999.9","  59.0","*","  42.8","*"," 0.00","D","999.9","000000"
"60750099999","2000-01-14","34.717953","10.690972","25.9","THYNA, TS","  48.4","22","  36.4","22","1016.5"," 7","013.1"," 7","  6.3","22","  5.6","22"," 12.0","999.9","  59.5"," ","  38.7"," "," 0.00","I","999.9","000000"
"60750099999","2000-01-15","34.717953","10.690972","25.9","THYNA, TS","  48.6","22","  36.3","22","1020.1"," 7","016.8"," 7","  6.3","22","  4.6","22","  6.0","999.9","  62.6","*","  37.0"," "," 0.00","I","999.9","000000"
"60750099999","2000-01-16","34.717953","10.690972","25.9","THYNA, TS","  51.3","18","  35.0","18","1021.9"," 8","018.6"," 8","  6.9","18","  3.5","18","  6.0","999.9","  66.0"," ","  37.4","*"," 0.00","I","999.9","000000"
"60750099999","2000-01-17","34.717953","10.690972","25.9","THYNA, TS","  50.2"," 7","  39.5"," 7","1020.8"," 7","017.5"," 7","  7.2"," 7","  6.0"," 7","  9.9","999.9","  60.3","*","  41.0"," "," 0.00","I","999.9","000000"
"60750099999","2000-01-18","34.717953","10.690972","25.9","THYNA, TS","  51.9","16","  37.9","16","1017.6"," 8","014.3"," 8","  6.8","16","  7.7","16"," 12.0","999.9","  62.6","*","  40.6"," "," 0.00","I","999.9","000000"
